alt,mph
28500,506
27275,490
36600,520
20525,437
37550,511
23075,447
19475,470
25875,449
25550,493
38600,511
12625,458
24450,453
28850,523
37575,525
23750,414
22550,447
25750,500
22975,490
19075,451
30300,493
27500,479
25550,548
26500,543
28050,509
20375,299
32075,447
38625,504
39575,513
37675,513
34525,516
36575,527
24325,525
24500,467
35675,525
24500,504
21550,513
35625,509
36575,520
34650,523
25425,467
10925,329
24450,534
34600,520
38725,513
8375,329
34575,541
36575,525
36550,543
34625,488
30550,527
26850,437
24450,477
22550,502
8175,327
34525,495
24475,523
30550,486
26500,500
21775,488
34575,527
35575,513
40475,502
11000,267
20675,453
20750,467
31450,523
34600,511
22625,449
28500,518
40450,509
19775,495
33500,506
39475,509
37575,518
22750,456
22400,456
33500,525
18325,442
21475,458
14400,430
37550,509
33150,529
16825,368
35500,520
39475,513
37525,541
34500,518
35475,541
37500,502
36400,534
32425,534
37450,552
25400,497
24700,520
28075,525
23175,490
35500,529
20275,518
27375,511
17050,467
36175,504
35325,511
34750,472
40275,520
40275,520
39250,516
36325,504
22950,493
18850,440
41175,532
26475,474
31825,504
17550,433
37275,516
37325,509
10175,343
24300,465
18775,451
37325,493
8200,318
23275,479
37275,497
36300,504
25200,497
38300,513
17800,433
36475,516
23350,497
39275,511
10425,352
35325,511
37850,511
34350,520
9650,334
40350,523
21875,453
36350,511
38075,523
20350,313
20725,463
28575,520
37325,511
40300,520
11125,375
28425,421
30450,500
30500,509
28375,504
26850,529
19350,442
22350,509
23275,465
16725,380
19300,447
21950,447
26550,525
23025,483
22750,479
35350,493
31375,527
20375,304
19875,414
28475,486
20000,467
33375,518
18825,412
19400,430
34375,523
24425,453
20325,313
22525,297
22100,302
28525,486
39400,520
37325,500
15625,430
23025,472
33325,513
22650,378
31850,527
29400,479
41300,518
35325,497
35350,516
37300,523
21725,470
18850,467
39325,513
38175,421
20325,338
22450,470
18575,419
23975,516
38325,525
34400,387
28425,495
10025,341
36325,529
35375,479
36000,437
23525,442
20750,391
34425,518
23300,299
27825,495
37275,502
20275,435
23650,453
17575,315
20325,465
40250,523
9100,325
39025,440
34650,504
20150,424
31325,355
25900,493
39325,520
19050,451
10250,306
25525,488
13475,306
25775,520
20100,465
19650,414
34375,520
34300,495
35350,486
34425,495
9750,371
39250,493
25250,497
19150,424
29425,516
35300,509
34350,509
20925,433
25475,534
37275,520
32325,527
11825,334
22600,463
10300,313
24300,497
25900,488
16575,311
15475,470
16625,444
16550,315
34675,504
32350,502
35350,516
23425,311
22325,345
36225,511
40700,513
31325,495
22200,470
30400,500
33150,486
13975,430
15700,421
24400,470
28350,527
26450,387
33300,500
11300,357
36325,525
39250,518
25700,516
32325,516
37275,493
20175,442
21675,357
29700,513
17125,417
16375,437
31925,525
34300,481
31250,520
28325,509
13550,306
13050,419
26375,456
33375,493
35325,513
28925,497
40200,548
35300,509
30850,449
11925,343
30250,550
19225,463
19275,495
28400,474
20250,288
27425,527
35275,509
27100,428
33300,520
35325,511
27300,546
24225,470
11275,394
39325,518
35300,516
29425,534
33325,532
35325,518
36325,509
23375,453
33350,525
35325,516
29500,543
32725,516
35325,523
28350,546
20175,456
34350,518
36300,490
14875,472
28325,359
13100,292
36325,525
35400,479
8575,334
36375,529
29075,546
32375,520
35475,520
29725,470
19125,444
26650,546
37300,518
41275,536
18275,467
20350,518
26625,463
20100,451
37125,509
35300,518
27400,336
26875,458
15750,428
17050,359
35025,502
22125,479
24900,497
36350,527
27425,511
22500,444
31350,488
36375,520
10150,357
34375,523
28925,536
17275,447
12500,442
29400,497
29350,502
35350,527
14625,357
24175,493
32375,520
10375,338
28250,497
11900,322
20175,419
17750,442
23300,467
33350,502
29350,493
36400,500
35300,518
37450,511
22075,410
25300,458
22375,315
29325,529
30825,490
36325,520
24450,366
37350,518
19200,421
12025,389
27375,529
32325,525
21425,483
16925,417
24375,456
38350,520
37925,527
37325,479
12025,407
34375,488
29325,490
22400,331
39300,493
25100,500
36325,520
26750,490
31400,516
35400,493
31925,539
35400,520
34325,520
37300,509
39225,518
39300,513
41200,534
30000,490
19600,428
37325,520
10175,396
32625,525
8225,315
16175,389
14800,391
22350,435
12250,391
28425,472
31425,536
27375,493
34350,513
28425,488
39350,536
31475,504
37425,509
27250,497
27925,523
27450,518
36325,504
23375,407
22700,493
14550,465
30350,504
19375,497
21025,467
29975,500
18225,453
26000,511
32425,516
23275,467
29450,546
14100,463
32350,509
33375,525
12250,424
28350,513
35325,529
30400,534
30325,529
22725,265
25325,497
20550,465
32300,516
14025,410
20800,472
18750,483
24500,467
21875,453
27625,481
27925,504
22625,479
24875,529
20650,440
39325,509
13900,449
31525,543
40325,488
34350,502
28900,504
20450,403
10075,322
19400,453
34400,506
18100,380
30450,541
38325,518
33425,516
31400,529
26075,518
38325,509
29700,518
26450,541
32250,520
23400,449
35350,523
18775,435
33325,536
30600,504
35325,529
33325,527
20600,486
28275,502
37300,516
10775,387
33425,527
38025,543
20875,451
35300,532
10100,364
18275,419
33350,516
30300,481
35300,481
27025,474
37175,516
35275,490
29200,539
23400,488
25525,552
29000,470
18150,444
36200,513
21375,483
26900,421
26825,502
20225,456
23925,477
14775,380
34225,523
27350,493
16000,435
37225,520
23475,483
26850,490
37350,504
40325,513
30325,513
20350,311
22875,513
23425,509
30475,428
21525,424
36225,513
24350,470
23800,502
24125,513
30225,493
24375,304
28325,509
29175,260
28325,435
21200,483
26675,500
18475,424
38175,516
27550,474
9975,320
27000,502
26950,504
27350,329
28250,502
25875,500
28325,334
34750,407
27775,435
23300,481
26525,483
22475,513
41225,440
24675,472
10275,329
19850,371
19250,437
19350,414
20325,424
20500,511
37200,513
35275,506
22175,444
29375,495
15550,428
19775,412
39225,518
36225,523
32675,513
16425,382
32100,447
26425,472
36175,516
28325,504
25150,493
19200,463
12950,258
20275,456
29225,477
8125,299
22150,325
34275,518
19875,449
35150,511
38125,518
32200,525
41150,543
17600,389
21450,470
23325,481
22125,467
23775,470
9725,334
27175,497
8650,329
38125,511
35250,481
25350,424
28750,472
25075,463
35150,513
35125,497
34150,527
20600,421
27925,465
35175,525
30275,520
33175,511
26400,497
21175,470
32225,520
20275,426
23500,451
32275,525
12900,414
21050,467
17525,306
23750,504
33925,513
23375,451
33125,532
32150,527
18725,449
27250,495
35175,518
30625,437
37075,516
25200,447
37075,513
21900,506
28850,382
10375,336
25175,527
27175,426
37075,520
33200,500
22475,463
22900,472
36500,513
24300,527
8100,327
37125,520
39100,513
23200,451
18625,451
23000,465
22875,456
16450,447
21150,451
25950,260
38975,513
35025,523
37100,520
35050,513
34300,511
38000,520
33175,523
35175,513
37125,518
15600,433
14925,433
25100,529
25475,467
36025,518
29175,477
32650,518
17500,315
11475,345
8625,327
39975,529
25875,506
10050,334
39000,523
20025,430
29100,486
17400,417
32150,550
21175,341
34100,506
31175,527
36050,518
22875,410
9025,331
19500,456
28275,550
32150,523
40025,532
23175,458
10800,394
22275,451
34075,518
18650,449
16475,308
32100,516
14000,424
24700,465
16625,306
22475,502
14000,449
10700,338
36975,534
19725,414
22125,472
35050,523
18150,378
36025,525
17600,430
17575,472
38000,518
32300,417
17975,433
35175,513
20175,308
35025,511
30425,506
24925,479
38975,529
22825,433
36025,513
24200,472
21150,463
35975,523
31025,493
16725,366
34000,511
31100,532
9275,331
22200,474
34050,518
20500,444
12475,384
28925,523
23600,504
24575,472
21050,472
22300,474
33075,516
21825,398
35000,513
40025,518
29650,502
34975,511
16850,479
32800,529
18325,444
31900,523
40975,506
21275,477
38025,527
25675,536
23000,479
8950,313
21400,458
28125,509
30675,520
13525,421
36950,513
34975,527
10800,382
25625,483
22425,506
34050,502
38700,546
39075,525
32025,520
33000,520
36950,520
31800,497
27050,463
37150,523
33050,516
38925,548
36825,467
39925,543
38950,552
23600,500
10050,336
31300,550
39925,523
18400,430
21375,470
39025,536
35950,513
37925,518
29575,504
32575,518
32900,516
25975,483
30500,467
36025,527
10000,338
22950,472
23150,474
29275,527
16500,410
19075,467
23800,479
37475,516
35925,518
40075,516
27325,497
30075,527
24225,495
14300,424
27475,504
24575,474
12300,394
24150,497
25275,539
41000,481
37525,465
36000,463
21350,449
35750,490
38950,419
26075,534
19025,424
27925,497
22125,477
25150,470
35025,506
28175,470
28825,520
21325,382
13550,495
19400,453
21250,456
26075,474
24725,472
20650,502
22850,444
23800,483
27375,488
39950,518
27225,495
36975,520
34075,532
32000,518
29400,539
28975,536
32125,523
22700,477
21200,421
34075,525
36775,483
34025,550
17650,444
8250,329
22700,463
23100,477
33975,532
35025,502
25450,534
39025,516
18850,417
39975,513
35025,449
18225,453
9650,331
19125,430
20625,430
25050,506
16075,449
38000,516
23100,479
33050,513
36950,523
16675,442
25600,417
29775,506
27025,511
15625,421
27625,543
26525,497
36000,520
31025,513
20125,283
31025,529
38050,509
23100,458
21175,497
37050,513
23150,481
8200,327
20150,465
32075,529
34025,529
28100,483
35025,525
37000,511
32100,527
21175,322
33075,506
36000,536
36025,502
24675,437
22950,405
20125,495
36050,493
38025,520
36050,518
40900,513
21075,424
29775,504
19250,453
22800,463
39025,536
23875,456
18000,428
19100,318
21375,504
24225,504
21125,350
32575,511
10900,318
34000,529
20425,329
35050,527
28825,536
31075,534
26675,493
14550,313
13600,403
9525,302
35050,502
35675,513
41050,527
36050,495
16675,424
33075,497
23025,435
9850,350
20550,463
20375,449
37075,523
36050,490
33625,470
18825,442
11175,338
20575,467
34000,516
32000,520
18050,426
28225,488
27100,361
26075,506
35050,504
23300,479
28125,435
8425,327
34025,516
20150,453
21200,442
14325,474
36075,516
37075,523
30150,527
17050,343
36000,513
19075,396
31100,548
10650,338
31600,523
30175,539
35100,511
14200,401
11825,329
29925,500
35050,502
36100,520
9875,336
32125,504
36050,541
21775,449
35150,523
29125,426
36125,483
20400,414
9925,336
21225,453
25150,355
35050,518
23150,470
39025,509
21500,421
25925,453
16625,290
32150,511
37225,509
15000,428
23300,516
11175,350
27375,488
31175,497
14425,430
23525,483
34175,520
37125,502
9775,357
31075,532
36050,541
18225,470
38050,509
40100,520
15875,389
13600,410
22225,350
37100,500
29750,488
19650,430
35175,509
29850,518
23550,479
23650,500
36100,516
20300,451
38150,529
18225,410
38025,518
9350,318
34100,481
31350,472
40025,543
36150,502
13050,302
29175,529
18975,412
26500,472
33175,523
38225,543
23550,437
27100,548
33175,506
21775,444
38125,550
34200,527
33200,500
28200,504
33200,550
41125,378
34175,513
8375,311
23225,500
12450,435
9575,334
22700,451
18500,463
30150,518
27275,463
12100,348
26000,497
24200,502
22675,463
9425,329
37225,523
16600,444
25250,520
16050,435
22475,513
27475,546
17650,444
9400,306
34300,523
26725,493
37225,516
36200,511
36275,518
22800,451
8225,327
15250,412
23975,500
35225,525
29700,520
16400,449
12300,345
26700,523
31200,539
33275,532
12250,412
23300,444
17000,430
35300,500
22950,481
34325,525
35225,516
35350,511
36325,523
36325,529
37275,546
37300,518
38300,506
35350,527
19500,486
27550,552
35450,546
31525,523
32450,511
34075,520
24875,518
20800,424
39400,509
40250,477
32550,518
17525,433
22275,458
28450,523
23525,500
34900,520
29300,504
28625,506
41425,523
38800,504
31525,527
15450,419
15900,394
41400,502
23225,520
36500,513
34575,516
25050,516
16350,442
33550,488
23300,419
25925,470
40475,504
17225,419
19750,341
34025,511
20425,472
33550,509
34675,520
27650,313
21750,509
31525,548
27500,493
29900,539
36600,486
13250,414
36575,525
21050,440
31075,541
37575,513
19225,412
10500,378
25400,525
24975,474
25700,451
26500,509
28650,474
17650,302
22600,497
15500,389
37675,520
8675,304
39650,502
17425,382
25325,479
18475,398
28675,490
36650,479
25625,467
34675,523
28025,509
15725,394
19450,458
22100,447
14150,444
39325,428
17675,389
23550,539
31675,529
12075,380
37675,511
35700,509
22625,348
37575,516
33575,541
23850,493
33700,525
32650,529
22450,477
38625,495
17750,509
19425,458
31275,536
23150,481
31600,511
23500,477
37675,511
34700,506
28675,520
28625,463
24775,486
19400,442
38750,497
14775,417
40100,474
18950,477
21750,458
19425,449
33875,506
21200,440
30725,513
36725,520
34775,520
28375,433
23625,410
25675,474
13000,283
9700,343
31725,529
40575,516
16100,449
18075,435
38625,504
11600,331
38725,527
33550,546
19425,472
35750,513
20550,318
24575,467
27650,513
27400,513
30625,511
33325,481
30100,536
13775,410
38950,516
27425,546
36650,497
22800,486
28725,543
29750,546
39050,525
35725,516
21825,493
39650,509
38800,490
27650,500
38725,509
19250,361
32825,511
19600,458
23950,516
36750,532
36200,520
28925,541
21975,465
32750,539
34750,527
31750,529
34625,548
35775,502
39650,506
21175,467
17125,428
37750,511
26700,546
18375,451
34675,518
14350,417
38600,513
21350,467
10675,357
33700,495
29050,479
22175,470
36675,518
36950,516
32725,532
25725,525
25925,504
10575,329
16600,315
34775,511
16600,295
23500,493
10950,348
22000,426
34750,516
21575,497
35775,495
18500,453
22575,506
12575,384
29700,516
35775,506
35725,513
38700,495
32300,539
22875,497
20100,481
32325,506
35800,506
32750,518
28800,525
34975,513
8525,352
31425,405
26650,477
26125,502
12300,410
40650,506
34575,520
34800,534
32775,477
37775,520
27550,502
14550,421
35875,516
35825,525
19450,281
21925,435
21200,442
22550,453
11225,359
30675,548
27125,511
30275,504
36850,493
34800,527
40650,513
12075,375
35800,518
24100,472
12775,373
27775,467
39725,509
32750,527
21600,467
25000,516
38475,490
39700,504
20850,451
37750,509
26750,329
19950,463
28725,341
26400,493
23975,518
35800,520
25700,472
23850,502
19275,486
25150,493
15675,329
12175,348
19500,334
22575,520
36750,516
13400,387
34750,520
23825,444
9025,329
25175,477
37825,520
23725,407
40950,534
27300,518
8175,299
21425,451
9075,315
39950,511
8175,325
24500,513
11900,394
38775,513
26225,504
36825,523
28825,490
38900,527
38800,504
25600,426
34825,529
34875,527
38825,504
36850,520
18800,486
21550,500
24075,449
11425,394
8950,329
33925,518
20975,447
33900,534
27175,497
21100,396
26375,463
34825,511
22925,465
19950,437
16075,391
32375,506
34925,527
32850,518
16625,419
25225,532
25225,483
18000,412
36875,525
12625,435
34875,516
14525,451
21000,474
28725,552
24025,520
15325,419
32900,539
12125,412
14125,447
35850,483
27525,520
32825,527
31875,502
8650,327
19850,435
40700,504
37950,506
26400,506
25600,488
35875,500
37925,516
40675,511
40700,511
36825,509
40675,511
39800,516
23675,458
34800,527
39700,527
36850,511
35825,509
16975,375
37800,541
31425,532
35775,523
28400,520
35775,511
32700,532
21600,486
35800,511
34575,518
34075,516
34725,534
14500,463
14250,421
39475,543
33675,504
36650,518
31850,529
17275,437
40600,518
23725,451
11775,387
39675,456
19675,486
35625,513
39700,504
21650,481
22675,433
34675,513
16200,394
39725,548
36575,513
11650,384
37350,511
14225,428
32675,525
39575,513
40675,520
30725,502
24600,442
33525,525
22450,412
35650,543
19550,451
38650,518
29025,532
23775,437
22550,447
17700,313
15475,414
35625,490
34725,500
24050,442
31675,490
28575,518
20375,433
37700,509
38625,520
9925,331
26600,488
18050,483
37650,509
21575,357
36675,516
35750,518
20575,456
32575,511
40625,513
18900,444
34675,520
23675,479
28750,520
19600,444
24650,442
20900,463
13550,311
32750,529
10325,348
26250,504
24925,520
36700,525
35725,525
20425,483
39700,516
35700,518
39700,518
37725,513
34700,509
28775,500
27400,502
37650,509
15475,417
34500,543
10300,331
29600,467
34600,371
36725,516
24700,502
12575,417
38700,516
9275,331
28425,472
20675,382
17025,430
22350,488
29075,493
27750,546
28500,518
15625,442
25400,486
32700,527
30750,539
35700,467
27625,523
34725,511
31000,500
35825,509
21350,444
34750,520
28725,518
19525,447
38650,511
9650,306
23175,414
27725,315
30175,534
23250,449
23550,403
29000,474
26125,467
23250,502
30200,520
20300,463
32275,516
40725,511
35775,481
26375,500
17475,306
33825,523
17800,440
40700,495
22000,493
37675,486
20575,380
34750,493
27125,470
9150,331
37750,518
32750,398
24900,502
26600,463
19825,444
34700,518
33700,463
16650,472
27075,493
26875,490
32275,539
30650,520
35775,523
38725,516
34825,529
36775,527
40675,529
39625,518
23675,302
22050,456
38725,527
26650,495
18225,412
28750,474
25725,486
27950,497
8300,327
28225,504
13675,424
38725,511
17850,444
35650,518
30775,534
33750,497
31825,513
34725,525
10600,384
34250,552
34975,527
25400,465
25675,513
37750,523
35750,523
27625,523
29625,502
14000,426
30700,470
30775,541
34725,488
21350,437
40700,532
19475,449
23575,502
12300,403
33750,527
36750,509
32725,518
21575,444
26675,516
19550,451
32775,518
30800,529
21525,331
22650,479
35750,529
34800,529
19525,449
23625,470
38725,529
9600,345
16425,447
35825,523
24175,513
32475,504
19750,380
40575,520
26150,481
37800,520
9875,433
30650,343
25500,435
35800,525
29950,532
17150,371
36750,518
9325,322
24500,504
27800,500
36850,532
35775,520
21575,453
27200,470
10150,327
32700,546
38725,516
39750,500
29375,276
37875,523
34850,500
39575,506
26375,456
26675,493
40675,518
32825,520
19975,465
34075,552
23150,470
22875,467
18600,470
28925,493
27600,513
18525,435
36425,527
24675,458
33700,504
26150,479
37775,520
35850,525
21350,421
20825,470
22800,463
16150,306
37825,529
8700,327
27250,497
35850,493
28650,520
